,artist.name,artist.similar,artist.terms,song.title
8700,Barry Manilow,0.0,soft rock,0
8701,Paris Musette,0.0,musette,0
8702,Kali,0.0,hip hop,0
8703,Stevie Ray Vaughan And Double Trouble,0.0,texas blues,0
8704,Gene Autry,0.0,classic country,0
8705,Cindy Morgan,0.0,ccm,0
8706,Theodore Shapiro,0.0,country blues,0
8707,Michael Jackson,0.0,motown,0
8708,Sub Focus,0.0,breakbeat,0
8709,Thomas Dolby,0.0,pop rock,0
8710,Taal,0.0,art rock,0
8711,Egberto Gismonti,0.0,latin jazz,0
8712,Tha Liks,0.0,los angeles,0
8713,Margaret Becker,0.0,ccm,0
8714,Busta Rhymes,0.0,hip hop,0
8715,True Believers,0.0,melodic hardcore,0
8716,Christos Dantis,0.0,pop rock,0
8717,Eagles,0.0,country rock,0
8718,Hank Penny,0.0,western swing,0
8719,Esperanza Spalding / Leo Genovese,0.0,latin jazz,0
8720,Josh Turner,0.0,americana,0
8721,Slum Village,0.0,hip hop,0
8722,Francis Lai,0.0,space age pop,0
8723,Johnny Pacheco,0.0,salsa,0
8724,Cactus,0.0,blues-rock,0
8725,Original Love,0.0,j pop,0
8726,Click / Click_ M_Ferri,0.0,tech house,0
8727,James Taylor Quartet,0.0,jazz funk,0
8728,Moss,0.0,future jazz,0
8729,Luciana Souza,0.0,vocal jazz,0
8730,Orquesta Sublime,0.0,salsa,0
8731,Luciano,0.0,dancehall,0
8732,Rakim feat. Tracey Horton,0.0,hip hop,0
8733,Simply Red,0.0,pop rock,0
8734,Frank Ifield,0.0,country rock,0
8735,Mix Mob,0.0,rapcore,0
8736,Christina Aguilera,0.0,dance pop,0
8737,Las NiA+-as,0.0,flamenco,0
8738,Vincenzo,0.0,deep house,0
8739,Bon Jovi,0.0,rock,0
8740,Triana Pura,0.0,rumba,0
8741,Casiotone For The Painfully Alone,0.0,trip hop,0
8742,Maria & Margot Hellwig/Die Garmischer AlpenjA$?ger,0.0,j pop,0
8743,Frost,0.0,gangster rap,0
8744,Melanie And The Secret Army,0.0,oi,0
8745,Cali,0.0,dance pop,0
8746,Curtis Mayfield,0.0,chicago soul,0
8747,Patty Griffin,0.0,folk-pop,0
8748,The Doors,0.0,classic rock,0
8749,The Germs,0.0,rock,0
8750,Laurie Berkner,0.0,death core,0
8751,Utopia,0.0,new beat,0
8752,Rick Astley,0.0,dance pop,0
8753,Mariah Carey,0.0,dance pop,0
8754,Back Door Slam,0.0,blues-rock,0
8755,ATB,0.0,progressive house,0
8756,Saigon Kick,0.0,hard rock,0
8757,Ricky Martin,0.0,latin,0
8758,John Sebastian,0.0,folk rock,0
8759,Dann Huff,0.0,glam metal,0
8760,Markscheider Kunst,0.0,ska punk,0
8761,Mighty Diamonds,0.0,roots reggae,0
8762,Erick Sermon,0.0,hip hop,0
8763,Jerry Butler,0.0,chicago soul,0
8764,Mariah Carey,0.0,dance pop,0
8765,R. Carlos Nakai,0.0,chamber jazz,0
8766,YAPlintu,0.0,german pop,0
8767,Tito Rodriguez,0.0,mambo,0
8768,Eden's Bridge,0.0,celtic,0
8769,Percy Faith & Felicia Sanders,0.0,instrumental pop,0
8770,Alias,0.0,bass music,0
8771,D.A.D.,0.0,rock 'n roll,0
8772,Frank Vignola,0.0,manouche,0
8773,The Cat's Miaow,0.0,shoegaze,0
8774,Savoy Brown,0.0,blues-rock,0
8775,Angela Dimitriou,0.0,pop folk,0
8776,Shaggy / Brian & Tony Gold,0.0,reggae,0
8777,Tri Atma,0.0,kraut rock,0
8778,White Heart,0.0,ccm,0
8779,Alfredo GutiA(c)rrez,0.0,louisiana blues,0
8780,Fall Out Boy,0.0,pop punk,0
8781,A Day To Remember,0.0,heavy metal,0
8782,Namatjira,0.0,progressive house,0
8783,Handsome Boy Modeling School,0.0,alternative dance,0
8784,Arc Angels,0.0,blues-rock,0
8785,Jesse Malin,0.0,urban folk,0
8786,Santana,0.0,blues-rock,0
8787,Henri Pousseur,0.0,serialism,0
8788,P.O.D.,0.0,alternative metal,0
8789,Leon Lai,0.0,chinese music,0
8790,Jack Orsen feat. Fumanschu_ Justus,0.0,hip hop,0
8791,Sensations,0.0,rock steady,0
8792,Gisele MacKenzie,0.0,easy listening,0
8793,KALIMBA,0.0,death core,0
8794,Monster Magnet,0.0,stoner metal,0
8795,Eleanor McEvoy,0.0,irish folk,0
8796,Davol,0.0,new age,0
8797,Eleanor McEvoy,0.0,irish folk,0
8798,Alexandre Desplat,0.0,soundtrack,0
8799,Dame Edna Everage with Carl Davis conducting the London Symphony Orchestra and The New Antipodean Singers,0.0,parody,0
8800,Despina Vandi,0.0,dance pop,0
8801,The Charms,0.0,bubblegum pop,0
8802,Alice In Chains,0.0,grunge,0
8803,The Plasmatics,0.0,trip hop,0
8804,Roy Rogers,0.0,western swing,0
8805,The Small Knives,0.0,melbourne,0
8806,Chase & Status,0.0,breakbeat,0
8807,Four Tet,0.0,electronic,0
8808,Superchumbo,0.0,progressive house,0
8809,Leroy Hutson,0.0,jazz funk,0
8810,Tranzas,0.0,salsa,0
8811,Eclier,0.0,electropop,0
8812,Steve Vai,0.0,instrumental rock,0
8813,Be Bop Deluxe,0.0,art rock,0
8814,The Roots,0.0,funk,0
8815,Geier Sturzflug,0.0,pop rock,0
8816,Billy Murray,0.0,ragtime,0
8817,Fergie,0.0,pop rap,0
8818,Monster Magnet,0.0,stoner metal,0
8819,Sergio Dalma,0.0,ballad,0
8820,Groupa Med Lena Willemark,0.0,neofolk,0
8821,Randy Travis,0.0,country gospel,0
8822,Bryan White,0.0,country,0
8823,The Roches,0.0,singer-songwriter,0
8824,Lighthouse Family,0.0,blue-eyed soul,0
8825,Clockwise,0.0,power pop,0
8826,Aiden,0.0,post-hardcore,0
8827,Architecture In Helsinki,0.0,twee pop,0
8828,An Cafe,0.0,dance rock,0
8829,Snow Patrol,0.0,indie rock,0
8830,Johnny Horton,0.0,country rock,0
8831,Barbarito Diez,0.0,charanga,0
8832,Charlie Byrd,0.0,bossa nova,0
8833,Orthrelm,0.0,experimental rock,0
8834,Blingtones,0.0,turnablism,0
8835,Lonnie Johnson,0.0,jazz blues,0
8836,The Chieftains,0.0,irish folk,0
8837,Len Barry,0.0,pop rock,0
8838,Steel Rain,0.0,country rock,0
8839,Orquesta Romantica de La Habana,0.0,hip hop,0
8840,Nightfall,0.0,doom metal,0
8841,Rhian Lois,0.0,opera,0
8842,Jane's Addiction,0.0,alternative metal,0
8843,Sounds Of Blackness,0.0,ccm,0
8844,Sharon Burch,0.0,folk rock,0
8845,Guns N' Roses,0.0,heavy metal,0
8846,Killswitch Engage,0.0,alternative metal,0
8847,Ayo,0.0,neo soul,0
8848,Mr. Blue,0.0,east coast blues,0
8849,Bob Wills,0.0,western swing,0
8850,Mark Lowry,0.0,ccm,0
8851,Parallel Sound,0.0,progressive house,0
8852,Jean Segurel,0.0,chanson,0
8853,Terry Callier,0.0,soul jazz,0
8854,Leroy Huston,0.0,chicago soul,0
8855,Karen Peck And New River,0.0,country gospel,0
8856,Joy Kitikonti,0.0,hard trance,0
8857,SNAP!,0.0,pop rap,0
8858,Bobby Broom,0.0,soul jazz,0
8859,Jake Hess,0.0,southern gospel,0
8860,Alan Silvestri,0.0,country rock,0
8861,For Squirrels,0.0,post-grunge,0
8862,Chris Farlowe,0.0,blue-eyed soul,0
8863,Taboo,0.0,new beat,0
8864,Devo,0.0,rock,0
8865,Frl.Menke,0.0,german pop,0
8866,The Hollywood Brats,0.0,glam rock,0
8867,Carl Smith,0.0,honky tonk,0
8868,The Nelons,0.0,ccm,0
8869,Pink Floyd,0.0,art rock,0
8870,Blind Blake,0.0,country blues,0
8871,El Tiempo,0.0,los angeles,0
8872,Prince,0.0,dance rock,0
8873,Roger Miller,0.0,honky tonk,0
8874,Al Di Meola,0.0,latin jazz,0
8875,Blind Blake,0.0,country blues,0
8876,Marcel Mouloudji,0.0,chanson,0
8877,Kieran,0.0,r&b,0
8878,Sunidhi Chauhan / Anu Malik / Jatin Sharma,0.0,europop,0
8879,The Blind Boys Of Alabama,0.0,soul blues,0
8880,Seguridad Social,0.0,rumba,0
8881,Princess Lover,0.0,island music,0
8882,Brazilian Tropical Orchestra,0.0,bossa nova,0
8883,System of a Down,0.0,alternative metal,0
8884,Joe Bonamassa,0.0,blues-rock,0
8885,Vex'd,0.0,dubstep,0
8886,Antigone Rising,0.0,modern rock,0
8887,The Cate Brothers,0.0,roots rock,0
8888,Crusaders,0.0,jazz funk,0
8889,Abbott & Chambers,0.0,progressive trance,0
8890,Triana Pura,0.0,rumba,0
8891,Quinteto Violado,0.0,brazilian pop music,0
8892,Karnig Sarkissian,0.0,patriotic,0
8893,Mikey Dread,0.0,roots reggae,0
8894,Tommy Makem;The Clancy Brothers,0.0,irish folk,0
8895,Proficy,0.0,hip hop,0
8896,Klaus Badelt,0.0,chill-out,0
8897,T.O.K.,0.0,dancehall,0
8898,Marvin Hamlisch;John Lithgow;Jeffrey Huard,0.0,show tunes,0
8899,Jimmie Vaughan,0.0,blues-rock,0
8900,Serpentine,0.0,new romantic,0
8901,Aleks Syntek,0.0,merengue,0
8902,Tony Tuff,0.0,roots reggae,0
8903,Aesop Rock,0.0,underground rap,0
8904,Caramell,0.0,bubblegum dance,0
8905,Frank Stokes,0.0,country blues,0
8906,Winston McAnuff_ The Bazbaz Orchestra,0.0,roots reggae,0
8907,Los Traileros Del Norte,0.0,mexico,0
8908,Bela Fleck And The Flecktones,0.0,bluegrass,0
8909,Cedric Myton,0.0,roots reggae,0
8910,Gary Moore,0.0,blues-rock,0
8911,Stefano Battaglia_ Giovanni Maier_ Michele Rabbia,0.0,free improvisation,0
8912,Zombina & The Skeletones,0.0,psychobilly,0
8913,Massive TAPne,0.0,pop rap,0
8914,Egberto Gismonti,0.0,latin jazz,0
8915,Mick Clarke,0.0,blues-rock,0
8916,Minnie Riperton,0.0,soul jazz,0
8917,Aisha Duo,0.0,jazz fusion,0
8918,Slipknot,0.0,rap metal,0
8919,Olga TaA+-A3n,0.0,merengue,0
8920,Nick Cave & The Bad Seeds,0.0,rock,0
8921,Cockney Rejects,0.0,oi,0
8922,Krystof,0.0,soft rock,0
8923,Justin,0.0,future jazz,0
8924,Ebru Yasar,0.0,pop folk,0
8925,Andy & Lucas,0.0,flamenco,0
8926,Danny Barnes,0.0,progressive bluegrass,0
8927,The Knightsbridge Strings,0.0,german pop,0
8928,Hot Tuna,0.0,blues-rock,0
8929,Ultimate Tracks,0.0,heartland rock,0
8930,Mississippi John Hurt,0.0,delta blues,0
8931,James Hunter,0.0,blue-eyed soul,0
8932,Xmilk,0.0,thrash core,0
8933,Chacho,0.0,neo soul,0
8934,Ronnie Drew,0.0,irish folk,0
8935,Emilio,0.0,tejano,0
8936,Usher Featuring The Nu Beginning,0.0,hip hop,0
8937,Blind Willie Johnson,0.0,texas blues,0
8938,Karen Peck And New River,0.0,country gospel,0
8939,Edelweiss,0.0,eurodance,0
8940,Edmundo Ros & His Orchestra,0.0,samba,0
8941,The Crystal Method,0.0,big beat,0
8942,Guaco,0.0,salsa,0
8943,NOFX,0.0,punk,0
8944,David Jalbert,0.0,los angeles,0
8945,Louisa Mark feat. Kevin Henry,0.0,lovers rock,0
8946,Salt The Wound,0.0,death core,0
8947,Timo Maas featuring MC Chikaboo,0.0,progressive house,0
8948,Havok,0.0,tech house,0
8949,Los Salvajes,0.0,freakbeat,0
8950,BMX Bandits,0.0,indie rock,0
8951,Rustless,0.0,emo,0
8952,Flame,0.0,ccm,0
8953,Ennio Morricone,0.0,easy listening,0
8954,Raze,0.0,hip house,0
8955,Natasha Bedingfield,0.0,teen pop,0
8956,Fyah Blaze,0.0,reggae,0
8957,Erick Sermon,0.0,hip hop,0
8958,Alejandro Lerner,0.0,pop rock,0
8959,Elvin Bishop,0.0,blues-rock,0
8960,Goldfish,0.0,chill-out,0
8961,Toni Braxton,0.0,dance pop,0
8962,Natassa Theodoridou,0.0,pop folk,0
8963,DJ Godfather,0.0,electro,0
8964,Richard Galliano,0.0,tango,0
8965,Julissa,0.0,ccm,0
8966,Marc Dorsey,0.0,hip hop,0
8967,Oesch's die Dritten,0.0,folk,0
8968,Pepper,0.0,reggae,0
8969,Tim Wilson,0.0,filk,0
8970,Josh Groban,0.0,pop rock,0
8971,Varios,0.0,electroclash,0
8972,Plaza,0.0,new beat,0
8973,Neema,0.0,folk-pop,0
8974,Margaret Becker,0.0,ccm,0
8975,Sick Of It All,0.0,hardcore punk,0
8976,Gonzalo Rubalcaba,0.0,latin jazz,0
8977,Leila Chicot,0.0,zouk,0
8978,Roy Drusky,0.0,country rock,0
8979,Penguin CafA(c) Orchestra,0.0,chamber jazz,0
8980,Jim Jones / Chink Santana,0.0,gangster rap,0
8981,The Perrys,0.0,christian music,0
8982,John Wesley,0.0,disco,0
8983,Giorgos Marinis,0.0,greek,0
8984,Klimperei,0.0,freestyle,0
8985,Year of Desolation,0.0,melodic death metal,0
8986,Liars,0.0,experimental rock,0
8987,Flor Silvestre,0.0,ranchera,0
8988,Blackfoot,0.0,southern rock,0
8989,Lady Saw,0.0,dancehall,0
8990,Moon Mullican,0.0,western swing,0
8991,Dave Eggar,0.0,new age,0
8992,X-ecutioners featuring Tom Tom Club & Biz Markie,0.0,turnablism,0
8993,The Del McCoury Band,0.0,bluegrass,0
8994,3 of Hearts,0.0,electro,0
8995,Dario Marianelli,0.0,symphony,0
8996,Ciaran Byrne,0.0,downtempo,0
8997,Furry Lewis,0.0,country blues,0
8998,Busdriver,0.0,alternative hip hop,0
8999,Static-X,0.0,industrial metal,0
9000,Hollowtip,0.0,gangster rap,0
9001,Pete Bamboo,0.0,ska punk,0
9002,Porcupine Tree,0.0,experimental rock,0
9003,Tania Maria,0.0,latin jazz,0
9004,The Token,0.0,doo-wop,0
9005,The Party Group,0.0,hip house,0
9006,EPMD,0.0,hip hop,0
9007,Dario Marianelli,0.0,symphony,0
9008,Iggy And The Stooges,0.0,experimental rock,0
9009,Kurtis Blow,0.0,pop rap,0
9010,Eric Demarsan,0.0,smooth jazz,0
9011,Kent,0.0,post-grunge,0
9012,Jackie Wilson,0.0,chicago soul,0
9013,Los Del Rio,0.0,dance pop,0
9014,Henri Pousseur,0.0,serialism,0
9015,Spitfire,0.0,happy hardcore,0
9016,Portobello,0.0,blues,0
9017,David Banner,0.0,crunk,0
9018,Bionikworld,0.0,melbourne,0
9019,The Wilburns,0.0,southern gospel,0
9020,Bullet For My Valentine,0.0,alternative metal,0
9021,Niraj Chag,0.0,trip hop,0
9022,Warner mack,0.0,rockabilly,0
9023,One Be Lo,0.0,hip hop,0
9024,Bodies In the Gears of the Apparatus,0.0,grindcore,0
9025,Information Society,0.0,freestyle,0
9026,Rick Ross,0.0,gangster rap,0
9027,Tinariwen,0.0,blues-rock,0
9028,Uman,0.0,chill-out,0
9029,Ice & Breeze,0.0,dub,0
9030,Jean-Jacques Goldman;Edith Lefel;Malavoi,0.0,chanson,0
9031,Irish Tenors,0.0,irish folk,0
9032,Lupe Fiasco,0.0,hip hop,0
9033,Silverchair,0.0,post-grunge,0
9034,Cali,0.0,dance pop,0
9035,The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,0.0,blues-rock,0
9036,Scott Krippayne,0.0,ccm,0
9037,Lady Saw,0.0,dancehall,0
9038,Wayne Watson,0.0,ccm,0
9039,A Perfect Murder,0.0,groove metal,0
9040,Clarence Gatemouth Brown,0.0,texas blues,0
9041,Zombie Girl,0.0,electro,0
9042,Jeff And Sheri Easter,0.0,southern gospel,0
9043,"MichA""le Crider;Vincenzo La Scola;Samuel Ramey;Riccardo Muti",0.0,requiem,0
9044,Ray Lynch,0.0,space music,0
9045,Rocio Jurado,0.0,bulerias,0
9046,Necrodaemon,0.0,black metal,0
9047,Atomic Rooster,0.0,hard rock,0
9048,Neil Diamond,0.0,soft rock,0
9049,M,0.0,hard trance,0
9050,MarAa Elena Walsh,0.0,lullaby,0
9051,OV7,0.0,ballad,0
9052,Ancient Astronauts,0.0,trip hop,0
9053,Slum Village,0.0,hip hop,0
9054,Yuppie Pricks,0.0,rock,0
9055,Big Audio Dynamite,0.0,dance rock,0
9056,Planxty,0.0,folk rock,0
9057,HardNox,0.0,alternative hip hop,0
9058,Donnie McClurkin,0.0,urban,0
9059,Bessie Smith,0.0,chicago blues,0
9060,Paso Doble,0.0,europop,0
9061,Talking Heads,0.0,dance rock,0
9062,Jake Hess,0.0,southern gospel,0
9063,Jimmy Page,0.0,british blues,0
9064,Desert Dwellers,0.0,progressive house,0
9065,Spooky Tooth,0.0,blues-rock,0
9066,Funeral For A Friend,0.0,post-hardcore,0
9067,Basic Channel,0.0,techno,0
9068,Sweet,0.0,glam rock,0
9069,Sound Field,0.0,progressive trance,0
9070,The Ataris,0.0,pop punk,0
9071,The Rascals,0.0,blue-eyed soul,0
9072,Winds Of Plague,0.0,death metal,0
9073,Leila Chicot,0.0,zouk,0
9074,John Cale,0.0,experimental rock,0
9075,Ten Years After,0.0,blues-rock,0
9076,Camp Lo,0.0,pop rap,0
9077,Brooke Valentine,0.0,crunk,0
9078,Pumpkin Buzzard,0.0,happy hardcore,0
9079,Fredi,0.0,ballad,0
9080,Butthole Surfers,0.0,noise rock,0
9081,Heavy D,0.0,pop rap,0
9082,DJ Godfather,0.0,electro,0
9083,Nightwish,0.0,sympho black metal,0
9084,Snowgoons,0.0,los angeles,0
9085,Shakira,0.0,dance pop,0
9086,Andy & Lucas,0.0,flamenco,0
9087,DJ Omega,0.0,detroit techno,0
9088,Darwin Hobbs,0.0,religious music,0
9089,Sophie B. Hawkins,0.0,ballad,0
9090,Behemoth,0.0,black metal,0
9091,Jim Kweskin with Samoa Wilson,0.0,ragtime,0
9092,Jimmy McCracklin,0.0,piano blues,0
9093,The Forms,0.0,indie rock,0
9094,Crucial Conflict,0.0,hip hop,0
9095,Messy Marv,0.0,gangster rap,0
9096,Cake,0.0,post-grunge,0
9097,The Mighty Mighty Bosstones,0.0,ska punk,0
9098,RIDDLIN' KIDS,0.0,power pop,0
9099,Tampa Red,0.0,east coast blues,0
9100,Coldplay,0.0,piano rock,0
9101,Los Del Rio_ The D.E.Y.,0.0,dance pop,0
9102,The Rance Allen Group,0.0,jazz funk,0
9103,Fontella Bass,0.0,northern soul,0
9104,Eumir Deodato,0.0,jazz funk,0
9105,Regina Belle,0.0,vocal jazz,0
9106,Sammi Cheng,0.0,cantonese pop,0
9107,Gang Of Four,0.0,dance-punk,0
9108,Jonn Serrie,0.0,space music,0
9109,The Cardigans,0.0,twee pop,0
9110,Anane,0.0,deep house,0
9111,David Arkenstone,0.0,celtic,0
9112,Naughty By Nature featuring Phiness,0.0,gangster rap,0
9113,Blind Lemon Jefferson,0.0,country blues,0
9114,Andy Griffith,0.0,comedy,0
9115,Tranzas,0.0,salsa,0
9116,Pierre Perret,0.0,chanson,0
9117,Kenny Rogers,0.0,country rock,0
9118,The Meatmen,0.0,hardcore punk,0
9119,Mum,0.0,glitch,0
9120,The Sonics_ Charlie & The Tunas,0.0,rock 'n roll,0
9121,The Rolling Stones,0.0,blues,0
9122,Les Hou-Lops,0.0,freakbeat,0
9123,Casey Bill Weldon,0.0,chicago blues,0
9124,Leroy Hutson,0.0,jazz funk,0
9125,Yndio,0.0,latin pop,0
9126,The Black Crowes,0.0,blues-rock,0
9127,Sukshinder Shinda,0.0,bhangra,0
9128,Mississippi John Hurt,0.0,delta blues,0
9129,The New York Dolls,0.0,glam rock,0
9130,The Rascals,0.0,blue-eyed soul,0
9131,Liquid Spill,0.0,hard trance,0
9132,B.B. King,0.0,blues-rock,0
9133,Aerosmith,0.0,blues-rock,0
9134,The Beatles / Tony Sheridan,0.0,merseybeat,0
9135,Various Production,0.0,grime,0
9136,Los Fabulosos Cadillacs,0.0,ska,0
9137,Led Zeppelin,0.0,blues-rock,0
9138,Nora,0.0,math-core,0
9139,Brian Tyler,0.0,soundtrack,0
9140,Brenda Lee,0.0,ballad,0
9141,Nightwish,0.0,sympho black metal,0
9142,Pee Wee King,0.0,western swing,0
9143,Scweez,0.0,hyphy,0
9144,John Fogerty,0.0,roots rock,0
9145,Nazz,0.0,freakbeat,0
9146,Marcel Azzola,0.0,gypsy jazz,0
9147,FlA$?skkvartetten / Daniel Bellqvist,0.0,art rock,0
9148,Albin Myers,0.0,progressive house,0
9149,DJ Harry,0.0,trip hop,0
9150,2XL,0.0,pop rap,0
9151,Edmundo Ros,0.0,samba,0
9152,Pescado Rabioso,0.0,grindcore,0
9153,Agency 1.9.9.4,0.0,hip hop,0
9154,Leann Rimes & Brian McFadden,0.0,country,0
9155,Robert Palmer,0.0,blue-eyed soul,0
9156,Audio Adrenaline,0.0,ccm,0
9157,Frost,0.0,gangster rap,0
9158,Dylan Kuo,0.0,,0
9159,The Bronx Horns,0.0,latin jazz,0
9160,Gonzalo Rubalcaba,0.0,latin jazz,0
9161,Precious Bryant,0.0,blues,0
9162,Leona Naess,0.0,chanson,0
9163,Klubbingman feat. Beatrix Delgado,0.0,hard trance,0
9164,The Chieftains,0.0,irish folk,0
9165,D.R.S.,0.0,rap,0
9166,Galactic,0.0,jazz funk,0
9167,The Harvard Lampoon Comedians,0.0,stand-up comedy,0
9168,Information Society,0.0,freestyle,0
9169,Perrey And Kingsley,0.0,easy listening,0
9170,Barbara Fairchild,0.0,country gospel,0
9171,Yolandita Monge,0.0,reggaeton,0
9172,David Guetta - Joachim Garraud - Chris Willis,0.0,progressive house,0
9173,Hatebreed,0.0,hardcore punk,0
9174,Anti-Flag,0.0,oi,0
9175,Pam Thum,0.0,ccm,0
9176,Less Than Jake,0.0,ska punk,0
9177,Anti-Flag,0.0,oi,0
9178,Pelt,0.0,free improvisation,0
9179,Lupe Fiasco,0.0,hip hop,0
9180,Her Majesty's Finest,0.0,melbourne,0
9181,Tyrone Taylor,0.0,lovers rock,0
9182,Kuijken Kwartet,0.0,requiem,0
9183,T.G. Sheppard,0.0,country rock,0
9184,Dr. Elmo,0.0,parody,0
9185,David Jalbert,0.0,los angeles,0
9186,Julien Clerc,0.0,chanson,0
9187,The Jason Bonham Band,0.0,hard rock,0
9188,Busta Rhymes,0.0,hip hop,0
9189,Paul Taylor,0.0,smooth jazz,0
9190,Greek Gypsy Musicians,0.0,ethnic,0
9191,VHS Or Beta,0.0,disco,0
9192,Vixen,0.0,gabba,0
9193,Bill Douglas,0.0,chamber jazz,0
9194,Kol Simcha,0.0,klezmer,0
9195,Joey McIntyre,0.0,teen pop,0
9196,Josh Mullins,0.0,stand-up comedy,0
9197,Dennis Brown,0.0,roots reggae,0
9198,Kingston Trio,0.0,folk-pop,0
9199,Be Bop Deluxe,0.0,art rock,0
9200,Peret,0.0,rumba,0
9201,Wyclef Jean featuring will.i.am and Melissa JimA(c)nez;Wyclef Jean featuring Machel Montano_ Daniela Mercury_ Black Alex_ and Djakout Mizik,0.0,hip hop,0
9202,Headliners,0.0,hard house,0
9203,Clementina De Jesus,0.0,samba,0
9204,The Velvet Underground,0.0,experimental rock,0
9205,The Disposable Heroes Of Hiphoprisy,0.0,hip hop,0
9206,Big Audio Dynamite,0.0,dance rock,0
9207,Mazz,0.0,tejano,0
9208,KT Tunstall,0.0,folk-pop,0
9209,Barry Manilow,0.0,soft rock,0
9210,Jean Marc Thibault,0.0,tech house,0
9211,Sabda Brahma,0.0,nu jazz,0
9212,Alias,0.0,bass music,0
9213,The Prodigy,0.0,hardcore techno,0
9214,Arthur Tracy,0.0,vaudeville,0
9215,Gertrudis,0.0,big beat,0
9216,Clara Nunes,0.0,samba,0
9217,The Distillers,0.0,grunge,0
9218,David Saylor,0.0,soul,0
9219,Philippe Sarde,0.0,smooth jazz,0
9220,Gorillaz,0.0,hip hop,0
9221,Andrae Crouch,0.0,soul jazz,0
9222,Carlos Baute,0.0,cumbia,0
9223,Russ Morgan,0.0,orchestra,0
9224,Phil Collins,0.0,soft rock,0
9225,Huey Dunbar,0.0,salsa,0
9226,Bon Jovi / Ray Davies,0.0,rock,0
9227,Timo Maas,0.0,progressive house,0
9228,Harry Choates,0.0,western swing,0
9229,Warrant,0.0,hard rock,0
9230,Bill Cosby,0.0,comedy,0
9231,Pete Miser,0.0,hip hop,0
9232,Barbara Lusch,0.0,jazz,0
9233,Studio,0.0,indie pop,0
9234,You Should Go Ahead,0.0,western swing,0
9235,Placebo,0.0,british pop,0
9236,Lil Wayne,0.0,hip hop,0
9237,Spade Cooley,0.0,western swing,0
9238,Hushabye Baby,0.0,country,0
9239,Alain Turban,0.0,chanson,0
9240,brokeNCYDE,0.0,pop rap,0
9241,Xzibit,0.0,gangster rap,0
9242,Lili Ivanova,0.0,pop folk,0
9243,Jimmy Page,0.0,british blues,0
9244,Mercedes Castro,0.0,folk,0
9245,Cactus,0.0,blues-rock,0
9246,Dr. Elmo,0.0,parody,0
9247,Novaspace,0.0,trance,0
9248,Joe Rogan,0.0,comedy,0
9249,Steel Pulse,0.0,roots reggae,0
9250,Hector,0.0,hard house,0
9251,Phil Vassar,0.0,country rock,0
9252,Intars Busulis,0.0,experimental pop,0
9253,The Bongo Man,0.0,tribal house,0
9254,George Jones,0.0,honky tonk,0
9255,Carroll Thompson,0.0,lovers rock,0
9256,Jorge Alfano,0.0,meditation,0
9257,Crematorium,0.0,death core,0
9258,The Twinkle Brothers,0.0,roots reggae,0
9259,Chris Camozzi,0.0,smooth jazz,0
9260,Cocoa Tea,0.0,dancehall,0
9261,Miriam Yeung,0.0,cantonese pop,0
9262,Tha Liks,0.0,los angeles,0
9263,Jimmy Johnson,0.0,chicago blues,0
9264,Juan Carmona; Ricardo Larroze,0.0,flamenco,0
9265,Murskahumppa,0.0,suomi rock,0
9266,Antonio Koudele,0.0,guitar,0
9267,Najoua Belyzel,0.0,europop,0
9268,Furry Lewis,0.0,country blues,0
9269,Dark Shadows,0.0,psychobilly,0
9270,Jennifer Lopez,0.0,dance pop,0
9271,Jane Winther,0.0,meditation,0
9272,Vincent Baguian,0.0,chanson,0
9273,Bobby Darin,0.0,brill building pop,0
9274,Seventh Day Slumber,0.0,christian rock,0
9275,David Rose & His Orchestra,0.0,orchestra,0
9276,Mr Brown,0.0,happy hardcore,0
9277,Pitch Black,0.0,chill-out,0
9278,Reptil,0.0,rumba,0
9279,YZ,0.0,hip hop,0
9280,Les Rythmes Digitales feat. Nik Kershaw,0.0,big beat,0
9281,Firehouse,0.0,glam metal,0
9282,Samy Deluxe,0.0,hip hop,0
9283,UFO,0.0,heavy metal,0
9284,Azukx,0.0,hardstyle,0
9285,Douglas Miller,0.0,gospel,0
9286,Daniel Johnston,0.0,power pop,0
9287,Criminal Class USA is Hush Hush Revolution,0.0,ghetto tech,0
9288,NoemA,0.0,musica,0
9289,Casiotone For The Painfully Alone,0.0,trip hop,0
9290,Will Ackerman,0.0,chamber jazz,0
9291,Michael Salgado,0.0,tejano,0
9292,The Prodigy,0.0,hardcore techno,0
9293,Virtuoso,0.0,flamenco,0
9294,Phil Collins,0.0,soft rock,0
9295,P.o.d,0.0,alternative metal,0
9296,Adam Ant,0.0,pop rock,0
9297,Total Fucking Destruction,0.0,experimental rock,0
9298,Ultraviolence,0.0,gabba,0
9299,Tresenlesen,0.0,comedy,0
9300,New York Dolls,0.0,glam rock,0
9301,The Weegs,0.0,no wave,0
9302,Cutting Edge,0.0,grunge,0
9303,Funeral For A Friend,0.0,post-hardcore,0
9304,Kai Winding,0.0,hard bop,0
9305,Pat Metheny,0.0,free jazz,0
9306,Gary Go,0.0,british pop,0
9307,Brainchoke,0.0,grindcore,0
9308,Hot Club Of Cowtown,0.0,western swing,0
9309,Bill Murk,0.0,hard house,0
9310,He Is Legend,0.0,southern rock,0
9311,Nikos Kalaintzis,0.0,greek,0
